Anno evento;Genere;Eta decesso;Cittadinanza;Luogo residenza;Numerosità
2006;Maschi;78;Italia;Milano;174
2006;Maschi;78;Paesi Bassi;Milano;1
2006;Maschi;79;Italia;Altro comune italiano;48
2006;Maschi;79;Italia;Milano;178
2006;Maschi;80;Italia;Altro comune italiano;33
2006;Maschi;80;Italia;Milano;163
2006;Maschi;81;Italia;Altro comune italiano;42
2006;Maschi;81;Italia;Milano;165
2006;Maschi;81;Perù;Altro comune italiano;1
2006;Maschi;82;Italia;Altro comune italiano;38
2006;Maschi;82;Italia;Milano;172
2006;Maschi;82;Perù;Milano;1
2006;Maschi;82;Svizzera;Milano;1
2006;Maschi;83;Italia;Altro comune italiano;24
2006;Maschi;83;Italia;Estero;1
2006;Maschi;83;Italia;Milano;184
2006;Maschi;84;Croazia;Milano;1
2006;Maschi;84;Italia;Altro comune italiano;35
2006;Maschi;84;Italia;Milano;183
2006;Maschi;84;Perù;Altro comune italiano;1
2006;Maschi;84;Stati Uniti d'America;Milano;1
2006;Maschi;85;Germania;Estero;1
2006;Maschi;85;Italia;Altro comune italiano;18
2006;Maschi;85;Italia;Milano;151
2006;Maschi;85;Regno Unito;Estero;1
2006;Maschi;86;Italia;Altro comune italiano;25
2006;Maschi;86;Italia;Milano;138
2006;Maschi;87;Italia;Altro comune italiano;8
2006;Maschi;87;Italia;Estero;1
2006;Maschi;87;Italia;Milano;109
2006;Maschi;88;Italia;Altro comune italiano;13
2006;Maschi;88;Italia;Milano;74
2006;Maschi;89;Italia;Altro comune italiano;6
2006;Maschi;89;Italia;Milano;81
2006;Maschi;90;Italia;Altro comune italiano;14
2006;Maschi;90;Italia;Milano;120
2006;Maschi;91;Italia;Altro comune italiano;12
2006;Maschi;91;Italia;Estero;1
2006;Maschi;91;Italia;Milano;105
2006;Maschi;92;Italia;Altro comune italiano;2
2006;Maschi;92;Italia;Milano;99
2006;Maschi;92;Jugoslavia;Milano;1
2006;Maschi;92;Svizzera;Milano;1
2006;Maschi;93;Italia;Altro comune italiano;9
2006;Maschi;93;Italia;Milano;94
2006;Maschi;93;Perù;Estero;1
2006;Maschi;94;Italia;Altro comune italiano;8
2006;Maschi;94;Italia;Milano;44
2006;Maschi;95;Italia;Altro comune italiano;5
2006;Maschi;95;Italia;Milano;52
2006;Maschi;96;Italia;Altro comune italiano;4
2006;Maschi;96;Italia;Milano;31
2006;Maschi;97;Italia;Altro comune italiano;3
2006;Maschi;97;Italia;Milano;22
2006;Maschi;98;Italia;Altro comune italiano;2
2006;Maschi;98;Italia;Milano;15
2006;Maschi;99;Italia;Milano;2
2006;Maschi;100;Italia;Altro comune italiano;1
2006;Maschi;100;Italia;Milano;9
2006;Maschi;101;Italia;Milano;3
2006;Maschi;102;Italia;Milano;2
2006;Maschi;103;Italia;Milano;2
2006;Maschi;106;Italia;Milano;1
2007;Femmine;0;Albania;Milano;1
2007;Femmine;0;Bangladesh;Altro comune italiano;1
2007;Femmine;0;Bangladesh;Milano;1
2007;Femmine;0;Ecuador;Estero;1
2007;Femmine;0;Ecuador;Milano;1
2007;Femmine;0;Egitto;Altro comune italiano;1
2007;Femmine;0;Egitto;Milano;3
2007;Femmine;0;Italia;Altro comune italiano;23
2007;Femmine;0;Italia;Milano;12
2007;Femmine;0;Pakistan;Milano;1
2007;Femmine;0;Romania;Altro comune italiano;1
2007;Femmine;0;Romania;Estero;1
2007;Femmine;1;Italia;Altro comune italiano;1
2007;Femmine;2;Italia;Milano;1
2007;Femmine;3;Italia;Altro comune italiano;1
2007;Femmine;3;Romania;Estero;1
2007;Femmine;5;Italia;Altro comune italiano;1
2007;Femmine;6;Bulgaria;Estero;1
2007;Femmine;6;Italia;Altro comune italiano;3
2007;Femmine;7;Italia;Altro comune italiano;1
2007;Femmine;8;Italia;Altro comune italiano;1
2007;Femmine;10;Italia;Altro comune italiano;1
2007;Femmine;11;Italia;Milano;1
2007;Femmine;12;Italia;Milano;1
2007;Femmine;13;Italia;Altro comune italiano;1
2007;Femmine;14;Italia;Altro comune italiano;2
2007;Femmine;15;Iraq;Estero;1
2007;Femmine;15;Italia;Altro comune italiano;1
2007;Femmine;15;Italia;Milano;1
2007;Femmine;17;Estonia;Estero;1
2007;Femmine;17;Italia;Milano;2
2007;Femmine;19;Italia;Altro comune italiano;1
2007;Femmine;20;Italia;Altro comune italiano;1
2007;Femmine;21;Italia;Milano;1
2007;Femmine;22;Bosnia-Erzegovina;Estero;1
2007;Femmine;23;Italia;Milano;3
2007;Femmine;24;Italia;Milano;2
2007;Femmine;25;Italia;Altro comune italiano;1
2007;Femmine;25;Italia;Milano;1
2007;Femmine;26;Italia;Altro comune italiano;1
2007;Femmine;27;Italia;Altro comune italiano;2
2007;Femmine;28;Italia;Altro comune italiano;5
2007;Femmine;28;Italia;Milano;1
2007;Femmine;28;Romania;Altro comune italiano;1
2007;Femmine;29;Italia;Altro comune italiano;2
2007;Femmine;30;Bulgaria;Altro comune italiano;1
2007;Femmine;30;Italia;Altro comune italiano;1
2007;Femmine;30;Italia;Milano;3
2007;Femmine;31;Italia;Altro comune italiano;1
2007;Femmine;31;Italia;Milano;1
2007;Femmine;31;Perù;Milano;1
2007;Femmine;32;Italia;Altro comune italiano;2
2007;Femmine;32;Italia;Milano;1
2007;Femmine;33;Brasile;Altro comune italiano;1
2007;Femmine;33;Italia;Altro comune italiano;4
2007;Femmine;33;Italia;Milano;2
2007;Femmine;34;Filippine;Milano;1
2007;Femmine;34;Italia;Altro comune italiano;2
2007;Femmine;34;Uruguay;Estero;1
2007;Femmine;35;Italia;Milano;3
2007;Femmine;36;Italia;Altro comune italiano;3
2007;Femmine;36;Italia;Milano;1
2007;Femmine;36;Spagna;Milano;1
2007;Femmine;37;Egitto;Milano;1
2007;Femmine;37;Italia;Altro comune italiano;1
2007;Femmine;37;Italia;Milano;3
2007;Femmine;38;Italia;Altro comune italiano;4
2007;Femmine;38;Italia;Estero;1
2007;Femmine;38;Italia;Milano;5
2007;Femmine;38;Nigeria;Estero;1
2007;Femmine;38;Russa, Federazione;Milano;1
2007;Femmine;39;Cinese, Repubblica Popolare;Milano;2
2007;Femmine;39;Italia;Altro comune italiano;6
2007;Femmine;39;Italia;Milano;4
2007;Femmine;39;Romania;Estero;1
2007;Femmine;40;Italia;Altro comune italiano;6
2007;Femmine;40;Italia;Milano;6
2007;Femmine;40;Perù;Milano;1
2007;Femmine;40;Romania;Estero;1
2007;Femmine;41;Cinese, Repubblica Popolare;Estero;1
2007;Femmine;41;Italia;Altro comune italiano;10
2007;Femmine;41;Italia;Milano;8
2007;Femmine;42;Italia;Altro comune italiano;7
2007;Femmine;42;Italia;Milano;2
2007;Femmine;42;Perù;Altro comune italiano;1
2007;Femmine;43;Italia;Altro comune italiano;3
2007;Femmine;43;Italia;Milano;8
2007;Femmine;44;Italia;Altro comune italiano;5
2007;Femmine;44;Italia;Milano;8
2007;Femmine;44;Nuova Zelanda;Milano;1
2007;Femmine;44;Perù;Milano;1
2007;Femmine;45;Italia;Altro comune italiano;5
2007;Femmine;45;Italia;Milano;8
2007;Femmine;46;Italia;Altro comune italiano;6
2007;Femmine;46;Italia;Milano;9
2007;Femmine;47;Ecuador;Milano;1
2007;Femmine;47;Italia;Altro comune italiano;8
2007;Femmine;47;Italia;Milano;10
2007;Femmine;47;Ucraina;Estero;1
2007;Femmine;48;Filippine;Milano;1
2007;Femmine;48;Italia;Altro comune italiano;5
2007;Femmine;48;Italia;Milano;7
2007;Femmine;49;Italia;Altro comune italiano;6
2007;Femmine;49;Italia;Milano;7
2007;Femmine;49;Russa, Federazione;Estero;1
2007;Femmine;50;Italia;Altro comune italiano;7
2007;Femmine;50;Italia;Milano;13
2007;Femmine;51;Cuba;Estero;1
2007;Femmine;51;Italia;Altro comune italiano;5
2007;Femmine;51;Italia;Milano;5
2007;Femmine;52;Bulgaria;Estero;1
2007;Femmine;52;Italia;Altro comune italiano;7
2007;Femmine;52;Italia;Milano;17
2007;Femmine;53;Filippine;Milano;1
2007;Femmine;53;Italia;Altro comune italiano;10
2007;Femmine;53;Italia;Milano;12
2007;Femmine;54;Italia;Altro comune italiano;9
2007;Femmine;54;Italia;Milano;15
2007;Femmine;55;Italia;Altro comune italiano;9
2007;Femmine;55;Italia;Milano;25
2007;Femmine;55;Moldova;Estero;1
2007;Femmine;56;Italia;Altro comune italiano;12
2007;Femmine;56;Italia;Milano;16
2007;Femmine;57;Egitto;Milano;1
2007;Femmine;57;Italia;Altro comune italiano;9
2007;Femmine;57;Italia;Milano;15
2007;Femmine;58;Filippine;Milano;1
2007;Femmine;58;Italia;Altro comune italiano;17
2007;Femmine;58;Italia;Milano;19
2007;Femmine;59;Eritrea;Milano;1
2007;Femmine;59;Italia;Altro comune italiano;10
2007;Femmine;59;Italia;Milano;32
2007;Femmine;60;Italia;Altro comune italiano;14
2007;Femmine;60;Italia;Milano;43
2007;Femmine;61;Italia;Altro comune italiano;16
2007;Femmine;61;Italia;Milano;30
2007;Femmine;62;Italia;Altro comune italiano;10
2007;Femmine;62;Italia;Milano;29
2007;Femmine;63;Italia;Altro comune italiano;12
2007;Femmine;63;Italia;Milano;33
2007;Femmine;64;Italia;Altro comune italiano;16
2007;Femmine;64;Italia;Milano;48
2007;Femmine;65;Italia;Altro comune italiano;30
2007;Femmine;65;Italia;Milano;43
2007;Femmine;66;Italia;Altro comune italiano;16
2007;Femmine;66;Italia;Milano;49
2007;Femmine;66;Mauritania;Milano;1
2007;Femmine;67;Armenia;Milano;1
2007;Femmine;67;Italia;Altro comune italiano;32
2007;Femmine;67;Italia;Milano;45
2007;Femmine;67;Russa, Federazione;Estero;1
2007;Femmine;68;Italia;Altro comune italiano;26
2007;Femmine;68;Italia;Milano;87
2007;Femmine;69;Italia;Altro comune italiano;16
2007;Femmine;69;Italia;Estero;1
2007;Femmine;69;Italia;Milano;75
2007;Femmine;70;Italia;Altro comune italiano;23
2007;Femmine;70;Italia;Milano;45
2007;Femmine;71;Italia;Altro comune italiano;22
2007;Femmine;71;Italia;Estero;1
2007;Femmine;71;Italia;Milano;80
2007;Femmine;71;Mauritius;Milano;1
2007;Femmine;72;Brasile;Estero;1
2007;Femmine;72;Italia;Altro comune italiano;26
2007;Femmine;72;Italia;Milano;72
2007;Femmine;73;Italia;Altro comune italiano;24
2007;Femmine;73;Italia;Milano;92
2007;Femmine;74;Italia;Altro comune italiano;19
2007;Femmine;74;Italia;Milano;93
2007;Femmine;74;Marocco;Milano;1
2007;Femmine;75;Italia;Altro comune italiano;28
2007;Femmine;75;Italia;Milano;124
2007;Femmine;76;Grecia;Milano;1
2007;Femmine;76;Italia;Altro comune italiano;50
2007;Femmine;76;Italia;Milano;122
2007;Femmine;77;Capo Verde;Estero;1
2007;Femmine;77;Italia;Altro comune italiano;37
2007;Femmine;77;Italia;Estero;1
2007;Femmine;77;Italia;Milano;115
2007;Femmine;77;Svizzera;Estero;1
2007;Femmine;78;Australia;Estero;1
2007;Femmine;78;Italia;Altro comune italiano;31
2007;Femmine;78;Italia;Milano;132
2007;Femmine;79;Italia;Altro comune italiano;31
2007;Femmine;79;Italia;Milano;149
2007;Femmine;80;Germania;Milano;1
2007;Femmine;80;Italia;Altro comune italiano;35
2007;Femmine;80;Italia;Milano;205
2007;Femmine;80;Libia;Estero;1
2007;Femmine;81;Italia;Altro comune italiano;33
2007;Femmine;81;Italia;Milano;184
2007;Femmine;82;Eritrea;Milano;1
2007;Femmine;82;Francia;Milano;1
2007;Femmine;82;Italia;Altro comune italiano;38
2007;Femmine;82;Italia;Milano;224
2007;Femmine;83;Germania;Milano;1
2007;Femmine;83;Italia;Altro comune italiano;25
2007;Femmine;83;Italia;Milano;223
2007;Femmine;83;Jugoslavia;Milano;1
2007;Femmine;84;Canada;Altro comune italiano;1
2007;Femmine;84;Italia;Altro comune italiano;29
2007;Femmine;84;Italia;Milano;243
2007;Femmine;85;Belgio;Milano;1
2007;Femmine;85;Italia;Altro comune italiano;52
2007;Femmine;85;Italia;Milano;250
2007;Femmine;85;Russa, Federazione;Estero;1
2007;Femmine;86;Italia;Altro comune italiano;31
2007;Femmine;86;Italia;Milano;237
2007;Femmine;86;Spagna;Milano;1
2007;Femmine;87;Egitto;Milano;1
2007;Femmine;87;Italia;Altro comune italiano;37
2007;Femmine;87;Italia;Milano;259
2007;Femmine;88;Italia;Altro comune italiano;14
2007;Femmine;88;Italia;Milano;145
2007;Femmine;88;Spagna;Milano;1
2007;Femmine;89;Italia;Altro comune italiano;15
2007;Femmine;89;Italia;Estero;1
2007;Femmine;89;Italia;Milano;128
2007;Femmine;89;Turchia;Milano;1
2007;Femmine;90;Grecia;Milano;1
2007;Femmine;90;Iran;Milano;1
2007;Femmine;90;Italia;Altro comune italiano;20
2007;Femmine;90;Italia;Milano;193
2007;Femmine;90;Regno Unito;Milano;1
2007;Femmine;91;Italia;Altro comune italiano;28
2007;Femmine;91;Italia;Milano;225
2007;Femmine;92;Italia;Altro comune italiano;21
2007;Femmine;92;Italia;Milano;234
2007;Femmine;93;Italia;Altro comune italiano;29
2007;Femmine;93;Italia;Milano;198
2007;Femmine;94;Italia;Altro comune italiano;13
2007;Femmine;94;Italia;Estero;1
2007;Femmine;94;Italia;Milano;198
2007;Femmine;95;Grecia;Milano;1
2007;Femmine;95;Italia;Altro comune italiano;10
2007;Femmine;95;Italia;Milano;169
2007;Femmine;96;Italia;Altro comune italiano;5
2007;Femmine;96;Italia;Milano;145
2007;Femmine;97;Italia;Altro comune italiano;11
2007;Femmine;97;Italia;Milano;109
2007;Femmine;98;Germania;Milano;1
2007;Femmine;98;Italia;Altro comune italiano;8
2007;Femmine;98;Italia;Milano;70
2007;Femmine;98;Regno Unito;Milano;1
2007;Femmine;99;Italia;Altro comune italiano;4
2007;Femmine;99;Italia;Milano;58
2007;Femmine;100;Italia;Altro comune italiano;2
2007;Femmine;100;Italia;Milano;27
2007;Femmine;101;Italia;Altro comune italiano;2
2007;Femmine;101;Italia;Milano;26
2007;Femmine;102;Italia;Milano;14
2007;Femmine;103;Italia;Altro comune italiano;1
2007;Femmine;103;Italia;Milano;14
2007;Femmine;104;Italia;Milano;8
2007;Femmine;105;Italia;Milano;3
2007;Femmine;106;Italia;Milano;5
2007;Maschi;0;Bangladesh;Milano;1
2007;Maschi;0;Benin (ex Dahomey);Altro comune italiano;1
2007;Maschi;0;Ecuador;Estero;1
2007;Maschi;0;Egitto;Altro comune italiano;1
2007;Maschi;0;Egitto;Milano;2
2007;Maschi;0;Italia;Altro comune italiano;39
2007;Maschi;0;Italia;Estero;1
2007;Maschi;0;Italia;Milano;11
2007;Maschi;0;Jugoslavia;Milano;1
2007;Maschi;0;Marocco;Altro comune italiano;1
2007;Maschi;0;Romania;Estero;1
2007;Maschi;0;Spagna;Milano;1
2007;Maschi;1;Italia;Altro comune italiano;2
2007;Maschi;1;Italia;Milano;1
2007;Maschi;2;Cinese, Repubblica Popolare;Altro comune italiano;1
2007;Maschi;3;Italia;Altro comune italiano;2
2007;Maschi;4;Albania;Altro comune italiano;1
2007;Maschi;5;Libia;Estero;1
2007;Maschi;7;Italia;Altro comune italiano;1
2007;Maschi;8;Egitto;Milano;1
2007;Maschi;8;Italia;Milano;1
2007;Maschi;10;Italia;Altro comune italiano;1
2007;Maschi;15;Italia;Altro comune italiano;1
2007;Maschi;16;Guinea;Estero;1
2007;Maschi;17;Italia;Altro comune italiano;3
2007;Maschi;17;Italia;Milano;1
2007;Maschi;18;Ecuador;Estero;1
2007;Maschi;18;Italia;Altro comune italiano;1
2007;Maschi;18;Italia;Milano;2
2007;Maschi;19;Italia;Altro comune italiano;2
2007;Maschi;19;Italia;Milano;2
2007;Maschi;20;Cinese, Repubblica Popolare;Estero;1
2007;Maschi;20;Egitto;Estero;1
2007;Maschi;20;Italia;Altro comune italiano;3
2007;Maschi;20;Italia;Milano;2
2007;Maschi;21;Bosnia-Erzegovina;Estero;1
2007;Maschi;21;Italia;Altro comune italiano;1
2007;Maschi;21;Italia;Milano;2
2007;Maschi;21;Marocco;Estero;1
2007;Maschi;21;Ucraina;Estero;1
2007;Maschi;22;Albania;Estero;2
2007;Maschi;22;Cinese, Repubblica Popolare;Milano;1
2007;Maschi;22;Italia;Milano;1
2007;Maschi;22;Romania;Estero;1
2007;Maschi;23;Albania;Milano;1
2007;Maschi;23;Italia;Altro comune italiano;1
2007;Maschi;23;Italia;Milano;3
2007;Maschi;23;Ucraina;Estero;2
2007;Maschi;24;Albania;Estero;1
2007;Maschi;24;Bulgaria;Estero;1
2007;Maschi;24;Egitto;Milano;1
2007;Maschi;24;Italia;Altro comune italiano;1
2007;Maschi;24;Jugoslavia;Altro comune italiano;1
2007;Maschi;25;Brasile;Estero;1
2007;Maschi;25;Egitto;Altro comune italiano;1
2007;Maschi;25;Italia;Altro comune italiano;2
2007;Maschi;25;Italia;Milano;2
2007;Maschi;25;Marocco;Altro comune italiano;1
2007;Maschi;25;Marocco;Milano;1
2007;Maschi;26;Albania;Estero;1
2007;Maschi;26;Brasile;Estero;1
2007;Maschi;26;El Salvador;Milano;1
2007;Maschi;26;Italia;Altro comune italiano;2
2007;Maschi;26;Italia;Milano;1
2007;Maschi;26;Perù;Estero;1
2007;Maschi;26;Romania;Estero;1
2007;Maschi;26;Romania;Milano;1
2007;Maschi;27;Italia;Altro comune italiano;4
2007;Maschi;27;Italia;Milano;3
2007;Maschi;28;Brasile;Estero;1
2007;Maschi;28;Egitto;Estero;2
2007;Maschi;28;Italia;Altro comune italiano;3
2007;Maschi;28;Italia;Milano;1
2007;Maschi;28;Perù;Estero;1
2007;Maschi;28;Romania;Estero;1
2007;Maschi;28;Tunisia;Estero;1
2007;Maschi;29;Albania;Altro comune italiano;1
2007;Maschi;29;Bosnia-Erzegovina;Estero;1
2007;Maschi;29;Egitto;Estero;1
2007;Maschi;29;Italia;Altro comune italiano;6
2007;Maschi;29;Italia;Milano;3
2007;Maschi;30;Egitto;Milano;1
2007;Maschi;30;Italia;Altro comune italiano;2
2007;Maschi;30;Italia;Milano;1
2007;Maschi;30;Marocco;Altro comune italiano;1
2007;Maschi;31;Brasile;Estero;1
2007;Maschi;31;Egitto;Milano;1
2007;Maschi;31;Italia;Altro comune italiano;3
2007;Maschi;31;Italia;Milano;1
2007;Maschi;31;Marocco;Estero;1
2007;Maschi;31;Moldova;Altro comune italiano;1
2007;Maschi;31;Ucraina;Estero;1
2007;Maschi;32;Egitto;Estero;1
2007;Maschi;32;Italia;Altro comune italiano;6
2007;Maschi;32;Italia;Milano;3
2007;Maschi;32;Marocco;Estero;1
2007;Maschi;32;Romania;Estero;1
2007;Maschi;33;Italia;Altro comune italiano;3
2007;Maschi;33;Italia;Milano;2
2007;Maschi;34;Egitto;Milano;1
2007;Maschi;34;Filippine;Milano;1
2007;Maschi;34;India;Estero;1
2007;Maschi;34;Italia;Altro comune italiano;4
2007;Maschi;34;Italia;Milano;5
2007;Maschi;35;Bangladesh;Estero;1
2007;Maschi;35;El Salvador;Milano;1
2007;Maschi;35;Italia;Altro comune italiano;5
2007;Maschi;35;Italia;Milano;2
2007;Maschi;35;Romania;Estero;2
2007;Maschi;35;Senegal;Estero;1
2007;Maschi;36;Italia;Altro comune italiano;10
2007;Maschi;36;Italia;Milano;3
2007;Maschi;36;Regno Unito;Estero;1
2007;Maschi;37;Bangladesh;Milano;1
2007;Maschi;37;Burkina Faso (ex Alto Volta);Altro comune italiano;1
2007;Maschi;37;Filippine;Milano;1
2007;Maschi;37;Italia;Altro comune italiano;5
2007;Maschi;37;Italia;Milano;10
2007;Maschi;37;Marocco;Altro comune italiano;1
2007;Maschi;37;Tunisia;Estero;1
2007;Maschi;38;Cinese, Repubblica Popolare;Milano;1
2007;Maschi;38;Filippine;Altro comune italiano;1
2007;Maschi;38;Italia;Altro comune italiano;12
2007;Maschi;38;Italia;Milano;9
2007;Maschi;38;Marocco;Estero;1
2007;Maschi;39;Italia;Altro comune italiano;6
2007;Maschi;39;Italia;Milano;7
2007;Maschi;39;Senegal;Altro comune italiano;1
2007;Maschi;39;Sri Lanka (ex Ceylon);Estero;1
2007;Maschi;39;Tunisia;Milano;1
2007;Maschi;40;Cinese, Repubblica Popolare;Estero;1
2007;Maschi;40;Cinese, Repubblica Popolare;Milano;1
2007;Maschi;40;Italia;Altro comune italiano;4
2007;Maschi;40;Italia;Milano;5
2007;Maschi;41;Eritrea;Estero;1
2007;Maschi;41;Eritrea;Milano;1
2007;Maschi;41;Italia;Altro comune italiano;10
2007;Maschi;41;Italia;Milano;8
2007;Maschi;42;Italia;Altro comune italiano;9
2007;Maschi;42;Italia;Milano;15
2007;Maschi;43;Albania;Estero;1
2007;Maschi;43;Italia;Altro comune italiano;11
2007;Maschi;43;Italia;Milano;17
2007;Maschi;43;Jugoslavia;Milano;1
2007;Maschi;43;Nigeria;Estero;1
2007;Maschi;43;Perù;Milano;1
2007;Maschi;43;Romania;Estero;1
2007;Maschi;44;Albania;Estero;1
2007;Maschi;44;Egitto;Milano;1
2007;Maschi;44;Italia;Altro comune italiano;13
2007;Maschi;44;Italia;Milano;11
2007;Maschi;45;Egitto;Milano;1
2007;Maschi;45;Filippine;Milano;1
2007;Maschi;45;Gambia;Altro comune italiano;1
2007;Maschi;45;Italia;Altro comune italiano;13
2007;Maschi;45;Italia;Milano;9
2007;Maschi;45;Romania;Milano;1
2007;Maschi;46;Italia;Altro comune italiano;10
2007;Maschi;46;Italia;Milano;16
2007;Maschi;47;Filippine;Milano;2
2007;Maschi;47;Italia;Altro comune italiano;10
2007;Maschi;47;Italia;Milano;14
2007;Maschi;48;Italia;Altro comune italiano;7
2007;Maschi;48;Italia;Estero;2
2007;Maschi;48;Italia;Milano;19
2007;Maschi;48;Marocco;Estero;1
2007;Maschi;49;Egitto;Milano;1
2007;Maschi;49;Iran;Altro comune italiano;1
2007;Maschi;49;Italia;Altro comune italiano;6
2007;Maschi;49;Italia;Estero;1
2007;Maschi;49;Italia;Milano;23
2007;Maschi;49;Nigeria;Altro comune italiano;1
2007;Maschi;49;Polonia;Estero;1
2007;Maschi;50;Francia;Estero;1
2007;Maschi;50;Italia;Altro comune italiano;14
2007;Maschi;50;Italia;Estero;1
2007;Maschi;50;Italia;Milano;15
2007;Maschi;50;Sri Lanka (ex Ceylon);Altro comune italiano;1
2007;Maschi;51;Italia;Altro comune italiano;11
2007;Maschi;51;Italia;Estero;1
2007;Maschi;51;Italia;Milano;20
2007;Maschi;51;Senegal;Estero;1
2007;Maschi;52;Italia;Altro comune italiano;12
2007;Maschi;52;Italia;Estero;1
2007;Maschi;52;Italia;Milano;24
2007;Maschi;52;Sri Lanka (ex Ceylon);Milano;1
2007;Maschi;53;Eritrea;Estero;1
2007;Maschi;53;Italia;Altro comune italiano;21
2007;Maschi;53;Italia;Milano;23
2007;Maschi;54;Camerun;Altro comune italiano;1
2007;Maschi;54;Italia;Altro comune italiano;14
2007;Maschi;54;Italia;Milano;33
2007;Maschi;55;Argentina;Estero;1
2007;Maschi;55;El Salvador;Altro comune italiano;1
2007;Maschi;55;Filippine;Milano;1
2007;Maschi;55;Italia;Altro comune italiano;10
2007;Maschi;55;Italia;Milano;26
2007;Maschi;55;Macedonia, ex Repubblica Jugoslava di;Altro comune italiano;1
2007;Maschi;55;Marocco;Milano;1
2007;Maschi;56;Italia;Altro comune italiano;21
2007;Maschi;56;Italia;Milano;24
2007;Maschi;57;Egitto;Altro comune italiano;1
2007;Maschi;57;Egitto;Milano;1
2007;Maschi;57;Italia;Altro comune italiano;19
2007;Maschi;57;Italia;Estero;1
2007;Maschi;57;Italia;Milano;34
2007;Maschi;58;Canada;Estero;1
2007;Maschi;58;Colombia;Altro comune italiano;1
